"month","day","year","36015020","36025010","37055010"
"01","01","2005",NA,76,72
"01","02","2005",NA,79,78
"01","03","2005",NA,75,73
"01","04","2005",NA,72,70
"01","05","2005",NA,75,85
"01","06","2005",NA,70,80
"01","07","2005",NA,62,82
"01","08","2005",NA,83,80
"01","09","2005",NA,88,79
"01","10","2005",NA,78,75
"01","11","2005",NA,80,73
"01","12","2005",NA,76,NA
"01","13","2005",NA,78,85
"01","14","2005",NA,75,73
"01","15","2005",NA,91,88
"01","16","2005",NA,85,84
"01","17","2005",NA,76,78
"01","18","2005",NA,73,73
"01","19","2005",NA,77,69
"01","20","2005",NA,80,66
"01","21","2005",NA,69,63
"01","22","2005",NA,75,70
"01","23","2005",NA,73,71
"01","24","2005",NA,82,67
"01","25","2005",NA,76,61
"01","26","2005",NA,71,67
"01","27","2005",NA,69,65
"01","28","2005",NA,67,68
"01","29","2005",NA,76,63
"01","30","2005",NA,78,63
"01","31","2005",NA,72,69
"02","01","2005",NA,76,63
"02","02","2005",NA,64,58
"02","03","2005",NA,73,69
"02","04","2005",NA,77,64
"02","05","2005",NA,81,76
"02","06","2005",NA,85,69
"02","07","2005",NA,78,72
"02","08","2005",NA,86,81
"02","09","2005",NA,90,88
"02","10","2005",NA,97,91
"02","11","2005",NA,86,80
"02","12","2005",NA,80,83
"02","13","2005",NA,77,66
"02","14","2005",NA,78,69
"02","15","2005",NA,85,64
"02","16","2005",NA,89,70
"02","17","2005",NA,80,69
"02","18","2005",NA,76,64
"02","19","2005",NA,77,68
"02","20","2005",NA,80,66
"02","21","2005",NA,75,70
"02","22","2005",NA,77,69
"02","23","2005",NA,70,66
"02","24","2005",NA,73,68
"02","25","2005",NA,66,70
"02","26","2005",NA,62,68
"02","27","2005",NA,84,65
"02","28","2005",NA,78,64
"03","01","2005",NA,71,62
"03","02","2005",NA,74,64
"03","03","2005",NA,76,66
"03","04","2005",NA,82,69
"03","05","2005",NA,71,66
"03","06","2005",NA,NA,62
"03","07","2005",NA,77,65
"03","08","2005",NA,79,62
"03","09","2005",NA,88,62
"03","10","2005",NA,85,54
"03","11","2005",NA,86,55
"03","12","2005",NA,73,59
"03","13","2005",NA,74,59
"03","14","2005",NA,63,50
"03","15","2005",NA,71,49
"03","16","2005",NA,75,54
"03","17","2005",NA,81,56
"03","18","2005",NA,70,54
"03","19","2005",NA,72,57
"03","20","2005",NA,63,61
"03","21","2005",NA,64,55
"03","22","2005",NA,62,52
"03","23","2005",NA,70,57
"03","24","2005",NA,81,65
"03","25","2005",NA,74,59
"03","26","2005",NA,68,52
"03","27","2005",NA,67,57
"03","28","2005",NA,75,52
"03","29","2005",NA,76,54
"03","30","2005",NA,73,56
"03","31","2005",NA,66,58
"04","01","2005",NA,79,57
"04","02","2005",NA,70,63
"04","03","2005",NA,94,84
"04","04","2005",NA,78,78
"04","05","2005",NA,85,69
"04","06","2005",NA,82,84
"04","07","2005",NA,87,67
"04","08","2005",NA,88,70
"04","09","2005",NA,82,87
"04","10","2005",NA,86,91
"04","11","2005",NA,92,76
"04","12","2005",NA,87,86
"04","13","2005",NA,87,87
"04","14","2005",NA,83,93
"04","15","2005",NA,81,NA
"04","16","2005",NA,79,79
"04","17","2005",NA,86,79
"04","18","2005",NA,81,79
"04","19","2005",NA,75,79
"04","20","2005",NA,84,96
"04","21","2005",NA,89,85
"04","22","2005",NA,88,76
"04","23","2005",NA,93,84
"04","24","2005",NA,85,71
"04","25","2005",NA,95,83
"04","26","2005",NA,85,74
"04","27","2005",NA,86,85
"04","28","2005",NA,77,NA
"04","29","2005",NA,84,83
"04","30","2005",NA,77,80
"05","01","2005",NA,91,83
"05","02","2005",NA,91,90
"05","03","2005",NA,87,80
"05","04","2005",NA,86,91
"05","05","2005",NA,86,80
"05","06","2005",NA,89,94
"05","07","2005",NA,NA,80
"05","08","2005",NA,NA,84
"05","09","2005",NA,87,86
"05","10","2005",NA,87,82
"05","11","2005",NA,92,83
"05","12","2005",NA,NA,85
"05","13","2005",NA,94,95
"05","14","2005",NA,90,82
"05","15","2005",NA,90,84
"05","16","2005",NA,88,82
"05","17","2005",NA,90,84
"05","18","2005",NA,NA,85
"05","19","2005",NA,84,86
"05","20","2005",NA,93,85
"05","21","2005",NA,89,80
"05","22","2005",NA,83,76
"05","23","2005",NA,95,95
"05","24","2005",NA,91,83
"05","25","2005",NA,NA,78
"05","26","2005",NA,85,75
"05","27","2005",NA,NA,97
"05","28","2005",NA,91,84
"05","29","2005",NA,80,81
"05","30","2005",NA,NA,91
"05","31","2005",NA,89,79
"06","01","2005",NA,91,89
"06","02","2005",NA,88,78
"06","03","2005",NA,90,90
"06","04","2005",NA,94,95
"06","05","2005",NA,92,86
"06","06","2005",NA,93,84
"06","07","2005",NA,88,83
"06","08","2005",NA,91,74
"06","09","2005",NA,92,87
"06","10","2005",NA,89,91
"06","11","2005",NA,86,84
"06","12","2005",NA,98,93
"06","13","2005",NA,86,82
"06","14","2005",NA,87,91
"06","15","2005",NA,90,94
"06","16","2005",NA,NA,79
"06","17","2005",NA,89,85
"06","18","2005",NA,96,89
"06","19","2005",NA,91,93
"06","20","2005",NA,89,97
"06","21","2005",NA,90,84
"06","22","2005",NA,93,80
"06","23","2005",NA,NA,86
"06","24","2005",NA,NA,89
"06","25","2005",NA,87,95
"06","26","2005",NA,98,87
"06","27","2005",NA,78,77
"06","28","2005",NA,89,78
"06","29","2005",NA,83,88
"06","30","2005",NA,86,98
"07","01","2005",NA,86,79
"07","02","2005",NA,93,77
"07","03","2005",NA,92,77
"07","04","2005",NA,91,NA
"07","05","2005",NA,87,76
"07","06","2005",NA,92,82
"07","07","2005",NA,96,84
"07","08","2005",NA,92,84
"07","09","2005",NA,90,80
"07","10","2005",NA,89,76
"07","11","2005",NA,97,88
"07","12","2005",NA,98,87
"07","13","2005",NA,96,76
"07","14","2005",NA,98,78
"07","15","2005",NA,98,85
"07","16","2005",NA,92,82
"07","17","2005",NA,92,90
"07","18","2005",NA,93,85
"07","19","2005",NA,98,92
"07","20","2005",NA,NA,94
"07","21","2005",NA,94,84
"07","22","2005",NA,97,90
"07","23","2005",NA,95,95
"07","24","2005",NA,96,93
"07","25","2005",NA,90,84
"07","26","2005",NA,94,89
"07","27","2005",NA,92,88
"07","28","2005",NA,90,87
"07","29","2005",NA,89,86
"07","30","2005",NA,87,86
"07","31","2005",NA,86,90
"08","01","2005",NA,90,85
"08","02","2005",NA,91,86
"08","03","2005",NA,89,84
"08","04","2005",NA,84,85
"08","05","2005",NA,88,87
"08","06","2005",NA,92,79
"08","07","2005",NA,98,96
"08","08","2005",NA,88,86
"08","09","2005",NA,90,NA
"08","10","2005",NA,90,81
"08","11","2005",NA,90,81
"08","12","2005",NA,87,79
"08","13","2005",NA,88,79
"08","14","2005",NA,85,81
"08","15","2005",NA,95,85
"08","16","2005",NA,96,90
"08","17","2005",NA,87,80
"08","18","2005",NA,90,96
"08","19","2005",NA,96,79
"08","20","2005",NA,88,77
"08","21","2005",NA,93,81
"08","22","2005",NA,84,76
"08","23","2005",NA,86,83
"08","24","2005",NA,88,96
"08","25","2005",NA,88,83
"08","26","2005",NA,83,77
"08","27","2005",NA,89,81
"08","28","2005",NA,95,85
"08","29","2005",NA,88,72
"08","30","2005",NA,91,81
"08","31","2005",NA,89,74
"09","01","2005",NA,86,83
"09","02","2005",NA,88,78
"09","03","2005",NA,88,86
"09","04","2005",NA,92,78
"09","05","2005",NA,82,82
"09","06","2005",NA,89,97
"09","07","2005",NA,96,86
"09","08","2005",NA,79,74
"09","09","2005",NA,92,94
"09","10","2005",NA,82,82
"09","11","2005",NA,75,78
"09","12","2005",NA,89,95
"09","13","2005",NA,88,87
"09","14","2005",NA,80,80
"09","15","2005",NA,94,86
"09","16","2005",NA,92,68
"09","17","2005",NA,82,88
"09","18","2005",NA,87,85
"09","19","2005",NA,87,78
"09","20","2005",NA,80,80
"09","21","2005",NA,88,85
"09","22","2005",NA,NA,95
"09","23","2005",NA,78,82
"09","24","2005",NA,87,78
"09","25","2005",NA,85,81
"09","26","2005",NA,90,74
"09","27","2005",NA,88,89
"09","28","2005",NA,82,85
"09","29","2005",NA,95,93
"09","30","2005",NA,95,75
"10","01","2005",NA,81,79
"10","02","2005",NA,88,83
"10","03","2005",NA,88,78
"10","04","2005",NA,90,85
"10","05","2005",NA,80,75
"10","06","2005",NA,87,80
"10","07","2005",NA,81,83
"10","08","2005",NA,88,79
"10","09","2005",NA,92,87
"10","10","2005",NA,89,87
"10","11","2005",NA,80,89
"10","12","2005",NA,89,82
"10","13","2005",NA,97,83
"10","14","2005",NA,89,85
"10","15","2005",80.2916666666667,90,85
"10","16","2005",75.4166666666667,NA,90
"10","17","2005",70.0833333333333,NA,78
"10","18","2005",60.5833333333333,79,82
"10","19","2005",NA,84,80
"10","20","2005",NA,NA,82
"10","21","2005",NA,88,75
"10","22","2005",NA,83,86
"10","23","2005",NA,95,83
"10","24","2005",NA,96,85
"10","25","2005",NA,94,95
"10","26","2005",NA,84,80
"10","27","2005",NA,87,77
"10","28","2005",0.166666666666667,87,87
"10","29","2005",0.166666666666667,86,83
"10","30","2005",NA,88,84
"10","31","2005",0.125,88,80
"11","01","2005",NA,86,78
"11","02","2005",NA,86,84
"11","03","2005",NA,85,85
"11","04","2005",62.4583333333333,93,82
"11","05","2005",69.125,97,78
"11","06","2005",67.5,95,94
"11","07","2005",66.25,90,79
"11","08","2005",NA,91,90
"11","09","2005",NA,92,98
"11","10","2005",NA,97,84
"11","11","2005",NA,96,81
"11","12","2005",NA,95,78
"11","13","2005",NA,92,88
"11","14","2005",NA,93,84
"11","15","2005",NA,97,83
"11","16","2005",NA,86,85
"11","17","2005",NA,87,80
"11","18","2005",NA,96,83
"11","19","2005",NA,90,91
"11","20","2005",85.8333333333333,91,84
"11","21","2005",88.0833333333333,90,87
"11","22","2005",81.7916666666667,87,82
"11","23","2005",85.625,89,81
"11","24","2005",85.5833333333333,NA,83
"11","25","2005",NA,90,77
"11","26","2005",NA,86,78
"11","27","2005",78.0833333333333,84,75
"11","28","2005",77.7916666666667,90,75
"11","29","2005",80.5833333333333,91,76
"11","30","2005",NA,96,79
"12","01","2005",78.7083333333333,95,74
"12","02","2005",80.3333333333333,93,78
"12","03","2005",79.1666666666667,94,75
"12","04","2005",79.9583333333333,92,77
"12","05","2005",80.0833333333333,84,79
"12","06","2005",76.1666666666667,88,74
"12","07","2005",76.9166666666667,93,74
"12","08","2005",77.4166666666667,88,72
"12","09","2005",73.8333333333333,92,78
"12","10","2005",80.875,86,86
"12","11","2005",94.0833333333333,99,93
"12","12","2005",83.5416666666667,95,80
"12","13","2005",80.8333333333333,96,74
"12","14","2005",78.6666666666667,82,69
"12","15","2005",NA,92,74
"12","16","2005",NA,90,73
"12","17","2005",NA,91,74
"12","18","2005",77.875,88,74
"12","19","2005",78.1666666666667,96,68
"12","20","2005",NA,92,68
"12","21","2005",77.4583333333333,93,78
"12","22","2005",80.75,94,74
"12","23","2005",75.375,93,71
"12","24","2005",74,91,67
"12","25","2005",75.625,89,70
"12","26","2005",NA,92,73
"12","27","2005",76.2083333333333,85,73
"12","28","2005",NA,NA,66
"12","29","2005",NA,89,67
"12","30","2005",73.2916666666667,90,70
"12","31","2005",NA,NA,68
"01","01","2006",72.4583333333333,93,68
"01","02","2006",NA,89,71
"01","03","2006",77.0833333333333,93,69
"01","04","2006",77.0833333333333,94,67
"01","05","2006",81.2916666666667,96,74
"01","06","2006",NA,92,70
"01","07","2006",76.3333333333333,90,76
"01","08","2006",74.7916666666667,96,69
"01","09","2006",70.625,93,67
"01","10","2006",71.7916666666667,95,74
"01","11","2006",NA,93,71
"01","12","2006",71.8333333333333,92,67
"01","13","2006",72.75,93,64
"01","14","2006",72.8333333333333,90,63
"01","15","2006",72.3333333333333,91,68
"01","16","2006",76.25,94,73
"01","17","2006",NA,86,67
"01","18","2006",NA,91,62
"01","19","2006",NA,89,61
"01","20","2006",65.125,90,56
"01","21","2006",64.0416666666667,87,62
"01","22","2006",63.9166666666667,87,61
"01","23","2006",69.2916666666667,95,71
"01","24","2006",69.4583333333333,87,75
"01","25","2006",80.125,96,73
"01","26","2006",80.5416666666667,96,75
"01","27","2006",83.2916666666667,96,94
"01","28","2006",90.2083333333333,90,93
"01","29","2006",91.375,87,84
"01","30","2006",NA,89,69
"01","31","2006",74.8333333333333,93,70
"02","01","2006",75.5416666666667,NA,74
"02","02","2006",NA,NA,71
"02","03","2006",76.2083333333333,NA,75
"02","04","2006",NA,NA,69
"02","05","2006",74.0416666666667,NA,66
"02","06","2006",NA,NA,64
"02","07","2006",NA,NA,66
"02","08","2006",NA,NA,NA
"02","09","2006",NA,NA,67
"02","10","2006",NA,NA,68
"02","11","2006",70.9583333333333,NA,65
"02","12","2006",71.0833333333333,NA,64
"02","13","2006",70.625,NA,66
"02","14","2006",64.8333333333333,NA,61
"02","15","2006",67.6666666666667,NA,61
"02","16","2006",66.25,NA,60
"02","17","2006",68.75,NA,63
"02","18","2006",76.9166666666667,NA,70
"02","19","2006",69.8333333333333,NA,65
"02","20","2006",66.0416666666667,NA,58
"02","21","2006",NA,NA,65
"02","22","2006",67.3333333333333,NA,62
"02","23","2006",65.9166666666667,NA,63
"02","24","2006",63,NA,61
"02","25","2006",62.5,NA,58
"02","26","2006",65.2083333333333,NA,64
"02","27","2006",NA,NA,61
"02","28","2006",64.375,NA,59
"03","01","2006",61.3333333333333,NA,64
"03","02","2006",NA,NA,64
"03","03","2006",61.7083333333333,NA,63
"03","04","2006",66.2083333333333,NA,66
"03","05","2006",74.375,NA,66
"03","06","2006",81.1666666666667,NA,68
"03","07","2006",81.6666666666667,NA,72
"03","08","2006",NA,NA,79
"03","09","2006",86.375,NA,87
"03","10","2006",NA,NA,69
"03","11","2006",70.375,NA,62
"03","12","2006",70.4166666666667,NA,63
"03","13","2006",66.6666666666667,NA,70
"03","14","2006",66.3333333333333,NA,56
"03","15","2006",64.6666666666667,NA,59
"03","16","2006",77.9583333333333,NA,68
"03","17","2006",75.4583333333333,NA,69
"03","18","2006",66.7916666666667,NA,64
"03","19","2006",66.9166666666667,NA,59
"03","20","2006",85.3333333333333,NA,74
"03","21","2006",NA,NA,79
"03","22","2006",NA,NA,87
"03","23","2006",84.25,NA,90
"03","24","2006",77.7916666666667,NA,75
"03","25","2006",75.75,NA,67
"03","26","2006",91.0833333333333,NA,79
"03","27","2006",92.5416666666667,NA,89
"03","28","2006",NA,NA,88
"03","29","2006",75.375,NA,68
"03","30","2006",70.7916666666667,NA,68
"03","31","2006",71.3333333333333,NA,66
"04","01","2006",NA,NA,68
"04","02","2006",NA,NA,66
"04","03","2006",NA,NA,74
"04","04","2006",NA,NA,67
"04","05","2006",NA,NA,74
"04","06","2006",NA,NA,70
"04","07","2006",NA,NA,76
"04","08","2006",NA,NA,69
"04","09","2006",NA,NA,60
"04","10","2006",71.7916666666667,NA,60
"04","11","2006",NA,NA,57
"04","12","2006",70.375,NA,65
"04","13","2006",90.75,NA,85
"04","14","2006",89.9583333333333,NA,93
"04","15","2006",83.4166666666667,NA,75
"04","16","2006",NA,NA,75
"04","17","2006",89.875,NA,95
"04","18","2006",79.625,NA,79
"04","19","2006",NA,NA,76
"04","20","2006",NA,NA,95
"04","21","2006",78.2083333333333,NA,71
"04","22","2006",76.625,NA,75
"04","23","2006",90.5,NA,73
"04","24","2006",83.9166666666667,NA,73
"04","25","2006",83.125,NA,76
"04","26","2006",92.5833333333333,NA,88
"04","27","2006",NA,NA,81
"04","28","2006",88.9583333333333,NA,96
"04","29","2006",87.625,NA,86
"04","30","2006",85.2916666666667,NA,80
"05","01","2006",81.4166666666667,NA,87
"05","02","2006",83.2916666666667,NA,83
"05","03","2006",89.7083333333333,NA,97
"05","04","2006",83.7916666666667,NA,81
"05","05","2006",91,NA,98
"05","06","2006",94.0833333333333,NA,92
"05","07","2006",89.7083333333333,NA,98
"05","08","2006",88.9166666666667,NA,87
"05","09","2006",88.375,NA,80
"05","10","2006",86.7083333333333,NA,73
"05","11","2006",84.0833333333333,NA,72
"05","12","2006",81,NA,77
"05","13","2006",78.2916666666667,NA,81
"05","14","2006",81.7916666666667,NA,81
"05","15","2006",85.4583333333333,NA,88
"05","16","2006",NA,NA,93
"05","17","2006",NA,NA,78
"05","18","2006",NA,NA,84
"05","19","2006",95.4583333333333,NA,93
"05","20","2006",NA,NA,69
"05","21","2006",NA,NA,71
"05","22","2006",NA,NA,71
"05","23","2006",NA,NA,79
"05","24","2006",NA,NA,85
"05","25","2006",82.1666666666667,NA,78
"05","26","2006",87.6666666666667,NA,87
"05","27","2006",84.4166666666667,NA,88
"05","28","2006",85.625,NA,85
"05","29","2006",93.2916666666667,NA,90
"05","30","2006",80.4166666666667,NA,79
"05","31","2006",85.7916666666667,NA,84
"06","01","2006",92.0833333333333,NA,87
"06","02","2006",87.4583333333333,NA,77
"06","03","2006",NA,NA,93
"06","04","2006",80.2916666666667,NA,77
"06","05","2006",88.2916666666667,NA,82
"06","06","2006",83.6666666666667,NA,91
"06","07","2006",91.5416666666667,NA,77
"06","08","2006",96.25,NA,94
"06","09","2006",91.0416666666667,NA,89
"06","10","2006",87.625,NA,88
"06","11","2006",89.0416666666667,NA,90
"06","12","2006",NA,NA,84
"06","13","2006",NA,NA,82
"06","14","2006",94.5416666666667,NA,97
"06","15","2006",NA,NA,77
"06","16","2006",81.75,NA,80
"06","17","2006",83.5416666666667,NA,86
"06","18","2006",81.8333333333333,NA,85
"06","19","2006",87.5833333333333,NA,93
"06","20","2006",82.0416666666667,NA,71
"06","21","2006",90.25,NA,91
"06","22","2006",89.4583333333333,NA,93
"06","23","2006",79.375,NA,81
"06","24","2006",82.1666666666667,NA,96
"06","25","2006",90.7916666666667,NA,85
"06","26","2006",88.75,NA,91
"06","27","2006",88.75,NA,87
"06","28","2006",89.9166666666667,NA,93
"06","29","2006",84.1666666666667,NA,84
"06","30","2006",81.5416666666667,NA,81
"07","01","2006",79.9583333333333,NA,78
"07","02","2006",83.3333333333333,NA,69
"07","03","2006",89.3333333333333,NA,90
"07","04","2006",87.2083333333333,NA,84
"07","05","2006",NA,NA,81
"07","06","2006",92.5833333333333,NA,91
"07","07","2006",89.5,NA,84
"07","08","2006",NA,NA,76
"07","09","2006",84.4583333333333,NA,78
"07","10","2006",93.0833333333333,NA,94
"07","11","2006",85.1666666666667,NA,80
"07","12","2006",NA,NA,72
"07","13","2006",NA,NA,81
"07","14","2006",NA,NA,93
"07","15","2006",NA,NA,82
"07","16","2006",NA,NA,83
"07","17","2006",NA,NA,78
"07","18","2006",83.1666666666667,NA,75
"07","19","2006",NA,NA,85
"07","20","2006",NA,NA,75
"07","21","2006",NA,NA,73
"07","22","2006",92.125,NA,89
"07","23","2006",84.75,NA,79
"07","24","2006",85.6666666666667,NA,77
"07","25","2006",90.375,NA,88
"07","26","2006",83.5,NA,83
"07","27","2006",NA,NA,87
"07","28","2006",96.1666666666667,NA,95
"07","29","2006",87.4166666666667,NA,85
"07","30","2006",NA,NA,79
"07","31","2006",85.7083333333333,NA,91
"08","01","2006",90.5,NA,82
"08","02","2006",80.375,NA,77
"08","03","2006",NA,NA,79
"08","04","2006",87.0833333333333,NA,90
"08","05","2006",82.2916666666667,NA,78
"08","06","2006",NA,NA,81
"08","07","2006",NA,NA,83
"08","08","2006",NA,NA,80
"08","09","2006",83.375,NA,80
"08","10","2006",85.875,NA,90
"08","11","2006",NA,NA,93
"08","12","2006",88.0833333333333,NA,88
"08","13","2006",78.4166666666667,NA,78
"08","14","2006",78.7916666666667,NA,79
"08","15","2006",82.2916666666667,NA,83
"08","16","2006",89.625,NA,96
"08","17","2006",NA,NA,84
"08","18","2006",83.2083333333333,NA,92
"08","19","2006",88.9583333333333,NA,89
"08","20","2006",88.875,NA,82
"08","21","2006",81.4583333333333,NA,87
"08","22","2006",88.9583333333333,NA,85
"08","23","2006",82.5833333333333,NA,95
"08","24","2006",89.4166666666667,NA,94
"08","25","2006",86.25,NA,86
"08","26","2006",83.25,NA,83
"08","27","2006",84.1666666666667,NA,76
"08","28","2006",88,NA,86
"08","29","2006",88.9166666666667,NA,90
"08","30","2006",87.375,NA,83
"08","31","2006",82.625,NA,NA
"09","01","2006",NA,NA,79
"09","02","2006",79.6666666666667,NA,76
"09","03","2006",78.75,NA,75
"09","04","2006",87.0416666666667,NA,89
"09","05","2006",82.125,NA,86
"09","06","2006",79.2916666666667,NA,77
"09","07","2006",78.9583333333333,NA,81
"09","08","2006",83.625,NA,83
"09","09","2006",79.0833333333333,NA,89
"09","10","2006",NA,NA,80
"09","11","2006",90.4583333333333,NA,96
"09","12","2006",85.7916666666667,NA,88
"09","13","2006",80.3333333333333,NA,83
"09","14","2006",NA,NA,81
"09","15","2006",78.4583333333333,92,77
"09","16","2006",NA,89,96
"09","17","2006",NA,90,84
"09","18","2006",88.8333333333333,95,90
"09","19","2006",NA,95,83
"09","20","2006",79.9166666666667,94,83
"09","21","2006",78.2083333333333,97,82
"09","22","2006",NA,89,85
"09","23","2006",NA,86,77
"09","24","2006",85.375,93,87
"09","25","2006",86.4166666666667,92,85
"09","26","2006",NA,92,81
"09","27","2006",NA,91,81
"09","28","2006",78.8333333333333,93,85
"09","29","2006",NA,92,89
"09","30","2006",NA,86,86
"10","01","2006",NA,91,79
"10","02","2006",NA,91,88
"10","03","2006",83.5833333333333,88,91
"10","04","2006",81.875,95,84
"10","05","2006",NA,92,79
"10","06","2006",80.25,93,79
"10","07","2006",NA,91,80
"10","08","2006",83.5833333333333,95,86
"10","09","2006",92.1666666666667,98,92
"10","10","2006",NA,94,84
"10","11","2006",NA,90,95
"10","12","2006",82.125,87,81
"10","13","2006",NA,93,81
"10","14","2006",NA,96,78
"10","15","2006",85.4583333333333,94,86
"10","16","2006",NA,85,80
"10","17","2006",NA,97,88
"10","18","2006",83.375,94,80
"10","19","2006",86,98,83
"10","20","2006",87.7083333333333,94,94
"10","21","2006",NA,96,79
"10","22","2006",80.2916666666667,91,79
"10","23","2006",NA,NA,86
"10","24","2006",NA,94,82
"10","25","2006",NA,97,81
"10","26","2006",87.7083333333333,NA,92
"10","27","2006",NA,96,79
"10","28","2006",83.25,91,81
"10","29","2006",83.0416666666667,94,77
"10","30","2006",NA,95,75
"10","31","2006",80.375,84,82
"11","01","2006",78.5833333333333,89,78
"11","02","2006",NA,91,79
"11","03","2006",78.25,89,79
"11","04","2006",NA,93,86
"11","05","2006",NA,90,80
"11","06","2006",NA,89,77
"11","07","2006",80.5416666666667,91,NA
"11","08","2006",82,88,83
"11","09","2006",NA,91,97
"11","10","2006",NA,92,87
"11","11","2006",NA,86,82
"11","12","2006",NA,NA,95
"11","13","2006",NA,87,96
"11","14","2006",85.2916666666667,92,92
"11","15","2006",NA,92,93
"11","16","2006",83.8333333333333,91,82
"11","17","2006",93.75,87,91
"11","18","2006",NA,91,81
"11","19","2006",NA,94,85
"11","20","2006",NA,89,94
"11","21","2006",NA,93,83
"11","22","2006",NA,86,85
"11","23","2006",80.5,93,79
"11","24","2006",81.2083333333333,95,85
"11","25","2006",NA,93,78
"11","26","2006",NA,88,80
"11","27","2006",NA,90,83
"11","28","2006",NA,88,82
"11","29","2006",NA,89,89
"11","30","2006",NA,90,83
"12","01","2006",79.4166666666667,89,85
"12","02","2006",NA,88,81
"12","03","2006",79.875,93,82
"12","04","2006",82.8333333333333,88,81
"12","05","2006",77.75,91,84
"12","06","2006",NA,93,80
"12","07","2006",NA,91,80
"12","08","2006",NA,87,73
"12","09","2006",NA,89,85
"12","10","2006",79.9166666666667,89,83
"12","11","2006",83.4583333333333,86,88
"12","12","2006",82.25,91,90
"12","13","2006",NA,92,81
"12","14","2006",NA,91,80
"12","15","2006",NA,89,78
"12","16","2006",NA,88,74
"12","17","2006",NA,91,78
"12","18","2006",78.3333333333333,90,77
"12","19","2006",NA,94,77
"12","20","2006",NA,88,75
"12","21","2006",NA,89,77
"12","22","2006",77.5,92,82
"12","23","2006",86.875,90,93
"12","24","2006",79.2083333333333,87,87
"12","25","2006",77.9166666666667,88,81
"12","26","2006",74.25,86,81
"12","27","2006",77.25,85,83
"12","28","2006",75.1666666666667,84,83
"12","29","2006",73.0833333333333,86,74
"12","30","2006",74.25,89,70
"12","31","2006",71.0416666666667,89,80
"01","01","2007",70.25,88,76
"01","02","2007",70.7083333333333,85,79
"01","03","2007",NA,88,86
"01","04","2007",69.5,86,75
"01","05","2007",NA,87,77
"01","06","2007",NA,88,75
"01","07","2007",72,87,75
"01","08","2007",NA,90,73
"01","09","2007",NA,87,79
"01","10","2007",71.3333333333333,90,73
"01","11","2007",72.4166666666667,89,78
"01","12","2007",71.5416666666667,89,81
"01","13","2007",74.125,84,79
"01","14","2007",70.5,88,76
"01","15","2007",71.9583333333333,90,79
"01","16","2007",NA,NA,75
"01","17","2007",72.375,89,74
"01","18","2007",70.0416666666667,88,74
"01","19","2007",71.9583333333333,88,66
"01","20","2007",NA,90,66
"01","21","2007",NA,89,71
"01","22","2007",71.25,89,70
"01","23","2007",67.9166666666667,90,66
"01","24","2007",68.1666666666667,92,65
"01","25","2007",67.3333333333333,90,69
"01","26","2007",66.7083333333333,89,69
"01","27","2007",66.25,88,67
"01","28","2007",65.1666666666667,86,66
"01","29","2007",62.5,85,64
"01","30","2007",62.7916666666667,90,65
"01","31","2007",61,91,68
"02","01","2007",61.625,89,66
"02","02","2007",58.2083333333333,87,65
"02","03","2007",58.4583333333333,86,60
"02","04","2007",56.5,87,58
"02","05","2007",60.2083333333333,90,59
"02","06","2007",NA,87,62
"02","07","2007",57.2916666666667,89,63
"02","08","2007",NA,87,61
"02","09","2007",60.8333333333333,88,65
"02","10","2007",61.2083333333333,86,59
"02","11","2007",58.2083333333333,88,63
"02","12","2007",59.7916666666667,88,61
"02","13","2007",60,87,62
"02","14","2007",61.0416666666667,89,61
"02","15","2007",58,88,62
"02","16","2007",54.4583333333333,87,56
"02","17","2007",51.4166666666667,88,60
"02","18","2007",54.25,87,60
"02","19","2007",48.875,88,53
"02","20","2007",NA,86,56
"02","21","2007",54.4583333333333,90,62
"02","22","2007",50.5,90,58
"02","23","2007",NA,89,60
"02","24","2007",51.7916666666667,89,59
"02","25","2007",82.7916666666667,88,NA
"02","26","2007",67.2083333333333,89,66
"02","27","2007",57.7083333333333,86,61
"02","28","2007",52,84,60
"03","01","2007",57.0416666666667,87,57
"03","02","2007",NA,84,59
"03","03","2007",58.9166666666667,87,58
"03","04","2007",60.4166666666667,87,66
"03","05","2007",59.875,88,61
"03","06","2007",59.5833333333333,90,64
"03","07","2007",53.75,87,64
"03","08","2007",55.5416666666667,89,74
"03","09","2007",NA,86,73
"03","10","2007",NA,91,68
"03","11","2007",54.4166666666667,89,61
"03","12","2007",55.9166666666667,87,60
"03","13","2007",NA,89,59
"03","14","2007",NA,89,62
"03","15","2007",NA,88,59
"03","16","2007",58.2916666666667,87,63
"03","17","2007",NA,88,61
"03","18","2007",NA,90,58
"03","19","2007",NA,86,60
"03","20","2007",NA,87,65
"03","21","2007",57.7083333333333,90,57
"03","22","2007",NA,87,62
"03","23","2007",NA,88,69
"03","24","2007",61.6666666666667,88,64
"03","25","2007",88.9583333333333,86,89
"03","26","2007",79.375,87,89
"03","27","2007",74.625,89,76
"03","28","2007",69,87,69
"03","29","2007",NA,89,96
"03","30","2007",NA,90,79
"03","31","2007",84.1666666666667,89,93
"04","01","2007",84.3333333333333,88,79
"04","02","2007",88.875,88,78
"04","03","2007",90.5416666666667,86,90
"04","04","2007",NA,87,78
"04","05","2007",NA,89,93
"04","06","2007",NA,88,77
"04","07","2007",NA,90,86
"04","08","2007",NA,89,72
"04","09","2007",NA,86,74
"04","10","2007",NA,88,76
"04","11","2007",NA,88,71
