"Date"	"Value"	"Out4Desv"
2006-12-05	20.2	NA
2006-12-06	19.6	NA
2006-12-07	21.4	NA
2006-12-08	20.6	NA
2006-12-09	19.6	NA
2006-12-10	20.4	NA
2006-12-11	21	NA
2006-12-12	19.2	NA
2006-12-13	NA	NA
2006-12-14	20.2	NA
2006-12-15	20.2	NA
2006-12-16	21.2	NA
2006-12-17	NA	NA
2006-12-18	22.2	NA
2006-12-19	22	NA
2006-12-20	21.8	NA
2006-12-21	20.6	NA
2006-12-22	21.6	NA
2006-12-23	22.6	NA
2006-12-24	22	NA
2006-12-25	22	NA
2006-12-26	21.4	NA
2006-12-27	19.5	NA
2006-12-28	20.8	NA
2006-12-29	21.6	NA
2006-12-30	23	NA
2006-12-31	NA	NA
2007-01-01	25	"Out3SD"
2007-01-02	23.2	NA
2007-01-03	NA	NA
2007-01-04	NA	NA
2007-01-05	22.4	NA
2007-01-06	22.2	NA
2007-01-07	NA	NA
2007-01-08	22	NA
2007-01-09	NA	NA
2007-01-10	NA	NA
2007-01-11	23	NA
2007-01-12	NA	NA
2007-01-13	22.8	NA
2007-01-14	NA	NA
2007-01-15	NA	NA
2007-01-16	NA	NA
2007-01-17	22.4	NA
2007-01-18	NA	NA
2007-01-19	NA	NA
2007-01-20	NA	NA
2007-01-21	NA	NA
2007-01-22	NA	NA
2007-01-23	NA	NA
2007-01-24	NA	NA
2007-01-25	NA	NA
2007-01-26	NA	NA
2007-01-27	NA	NA
2007-01-28	NA	NA
2007-01-29	NA	NA
2007-01-30	NA	NA
2007-01-31	NA	NA
2007-02-01	NA	NA
2007-02-02	NA	NA
2007-02-03	NA	NA
2007-02-04	NA	NA
2007-02-05	NA	NA
2007-02-06	NA	NA
2007-02-07	NA	NA
2007-02-08	NA	NA
2007-02-09	NA	NA
2007-02-10	NA	NA
2007-02-11	NA	NA
2007-02-12	NA	NA
2007-02-13	NA	NA
2007-02-14	NA	NA
2007-02-15	NA	NA
2007-02-16	NA	NA
2007-02-17	NA	NA
2007-02-18	NA	NA
2007-02-19	NA	NA
2007-02-20	NA	NA
2007-02-21	NA	NA
2007-02-22	NA	NA
2007-02-23	NA	NA
2007-02-24	NA	NA
2007-02-25	NA	NA
2007-02-26	NA	NA
2007-02-27	NA	NA
2007-02-28	NA	NA
2007-03-01	22.4	NA
2007-03-02	22.4	NA
2007-03-03	23.8	"Out3SD"
2007-03-04	23.8	"Out3SD"
2007-03-05	20.8	NA
2007-03-06	21.2	NA
2007-03-07	20.2	NA
