"Date"	"Value"	"Out4Desv"
2006-10-10	34.2	NA
2006-10-11	31.2	NA
2006-10-12	32	NA
2006-10-13	28	NA
2006-10-14	30.4	NA
2006-10-15	29.6	NA
2006-10-16	27.8	NA
2006-10-17	29.8	NA
2006-10-18	29.8	NA
2006-10-19	NA	NA
2006-10-20	29	NA
2006-10-21	NA	NA
2006-10-22	27.6	NA
2006-10-23	28.6	NA
2006-10-24	30.6	NA
2006-10-25	NA	NA
2006-10-26	30.6	NA
2006-10-27	NA	NA
2006-10-28	NA	NA
2006-10-29	NA	NA
2006-10-30	NA	NA
2006-10-31	29	NA
2006-11-01	NA	NA
2006-11-02	NA	NA
2006-11-03	30.2	NA
2006-11-04	31	NA
2006-11-05	31.2	NA
2006-11-06	30.2	NA
2006-11-07	29.8	NA
2006-11-08	29.8	NA
2006-11-09	29.8	NA
2006-11-10	30.6	NA
2006-11-11	30.8	NA
2006-11-12	30	NA
2006-11-13	29.8	NA
2006-11-14	NA	NA
2006-11-15	27.8	NA
2006-11-16	NA	NA
2006-11-17	NA	NA
2006-11-18	NA	NA
2006-11-19	NA	NA
2006-11-20	NA	NA
2006-11-21	NA	NA
2006-11-22	NA	NA
2006-11-23	NA	NA
2006-11-24	NA	NA
2006-11-25	NA	NA
2006-11-26	NA	NA
2006-11-27	NA	NA
2006-11-28	NA	NA
2006-11-29	NA	NA
2006-11-30	NA	NA
2006-12-01	31	NA
2006-12-02	31	NA
2006-12-03	NA	NA
2006-12-04	30.2	NA
2006-12-05	29	NA
2006-12-06	30	NA
2006-12-07	30	NA
2006-12-08	30.6	NA
2006-12-09	28.6	NA
2006-12-10	30.6	NA
2006-12-11	31.2	NA
2006-12-12	28	NA
2006-12-13	NA	NA
2006-12-14	29.6	NA
2006-12-15	NA	NA
2006-12-16	NA	NA
2006-12-17	30.6	NA
2006-12-18	NA	NA
2006-12-19	30.6	NA
2006-12-20	NA	NA
2006-12-21	NA	NA
2006-12-22	30.6	NA
2006-12-23	30.6	NA
2006-12-24	31.2	NA
2006-12-25	31.2	NA
2006-12-26	30.6	NA
2006-12-27	30.2	NA
2006-12-28	NA	NA
2006-12-29	32.6	NA
2006-12-30	32.4	NA
2006-12-31	NA	NA
2007-01-01	33.4	NA
2007-01-02	31.8	NA
2007-01-03	33.8	NA
2007-01-04	33	NA
2007-01-05	32.2	NA
2007-01-06	32	NA
2007-01-07	31.6	NA
2007-01-08	31.8	NA
2007-01-09	NA	NA
2007-01-10	31	NA
2007-01-11	32.6	NA
2007-01-12	NA	NA
2007-01-13	31	NA
2007-01-14	31.6	NA
2007-01-15	32	NA
2007-01-16	33.4	NA
2007-01-17	31.6	NA
2007-01-18	31.6	NA
2007-01-19	32	NA
2007-01-20	NA	NA
2007-01-21	32	NA
2007-01-22	31.8	NA
2007-01-23	32.2	NA
2007-01-24	32.8	NA
2007-01-25	32.4	NA
2007-01-26	NA	NA
2007-01-27	NA	NA
2007-01-28	32.4	NA
2007-01-29	32.6	NA
2007-01-30	31.8	NA
2007-01-31	33.8	NA
2007-02-01	32.8	NA
2007-02-02	33	NA
2007-02-03	32.4	NA
2007-02-04	32.6	NA
2007-02-05	33.2	NA
2007-02-06	33.2	NA
2007-02-07	33	NA
2007-02-08	32.4	NA
2007-02-09	31	NA
